2022 閱讀島中央 週三讀書會｜現場與線上講座同步啟動,財團法人上善人文基金會中央書局,1273800,1200,https://www.zeczec.com/projects/cbs_wed_reading_s3,"老店新生，以創造風潮的讀書會，繼承中台灣的人文精神。從臺中中央書局出發到全臺的閱讀熱情,邀請你繼續參加這個盛大的閱讀計畫,由詹宏志、王浩威、曾成德、焦元溥、楊澤等5位講師組成黃金陣容,線上/現場...,zeczec",43 天,2022/03/23 21:00 – 2022/05/23 23:59
今天開始背包不落地，防疫好安逸! 日本人氣熱銷，多功能『Smart Hook包袋隨身掛勾』,Neo Choice ,658285,398,https://www.zeczec.com/projects/smart-hook,"外出或旅旅中不再擔心背包要放在哪裡了！ 隨時保持背包行李的清潔！ 手機支架/包袋掛勾/鑰匙圈/登山扣 多個願望一次滿足!,zeczec",50 天,2022/03/31 21:00 – 2022/05/31 21:00
【椅研室 Chair Lab 6D人體工學椅】韓國製 | 全網格人體工學椅 CP 值最佳首選 !,Chair Lab 椅研室,1485920,6700,https://www.zeczec.com/projects/chairlab-6d,"多調整式的全網編織人體工學椅 ! 坐墊深淺可調 × 韓國當地產，40年韓國椅子製造公司研發生產！ ,zeczec",4 天,2022/01/06 12:00 – 2022/04/15 02:00
 【Jolly｜虎年成家專案】 陪伴寶貝安心出遊的必備品，汽座+推車+搖籃 組合價只要 $9900!!,Jolly Factory,3154889,9900,https://www.zeczec.com/projects/jolly_tigerbaby,"寶貝一出生就需要用到的產品，從0歲用到12歲! 陪伴寶貝安心出遊，安心成長，在這萬物齊漲的年代，低至四折挺勇敢成為爸比媽咪的你/妳!!,zeczec",20 天,2022/03/29 12:00 – 2022/04/30 23:59
SGS PRO 智慧迷你雕刻拋光筆｜無線便攜，雕刻、打磨、拋光的最佳助手！,Arrowmax Taiwan,250670,2280,https://www.zeczec.com/projects/sgs-pro-smart-mini-electric-engraving-polishing-pen,"Arrowmax 便攜式智能工具套組 系列中的第三款『SGS PRO』 - 作為一個小型無線智能工具 讓你在任何時候都能隨意雕刻、研磨、打磨和拋光任何物件。,zeczec",51 天,2022/04/07 12:00 – 2022/05/31 23:59
✹ PILMOA 迷你露營燒柴爐 ✹｜露營在走・行頭要有－最 mini、最 PRO 的露營好火伴 .ᐟ ,PILMOA,2002370,3990,https://www.zeczec.com/projects/pilmoa-mini-pro,"日韓集資累計 1000 萬以上的露營質感炫風－ PILMOA 迷你露營燒柴爐來了 .ᐟ 1 秒組裝，10 秒收納，最小、最高質感直接開露 .ᐟ ,zeczec",29 天,2022/03/17 20:00 – 2022/05/09 23:59
Oligo可調式螢幕座 ｜ 市面首創專為你「升」的美感座架 1mm微妙調整 ，輕鬆找到最佳高度釋放你的桌面空間 ! ,3ONION,84305,1111,https://www.zeczec.com/projects/oligo,"《座架 × 收納 × 風格 》一座搞定 ! 從今天開始利用Oligo螢幕座來改善不良姿勢， 市面首創可配合桌椅高度將螢幕調整到使用者的最佳位置。,zeczec",12 天,2022/03/29 12:00 – 2022/04/22 23:59
JTS 無線接收擴音喇叭 WA-1,寬升科技,0,42500,https://www.zeczec.com/projects/WA1,"便利與機動性，配合多變的應用情境最符合斜槓世代的不同使用需求，可適用於商務展演亦可居家休閒，感受當下最真實的聲音。,zeczec",46 天,2022/04/07 14:00 – 2022/05/26 23:59
【HANLIN-RK2 超薄雙模式聲控錄音卡】 16G超長192小時錄音/輕薄收納/隱匿無形/聲控錄音/數位降噪/ 斷電保存 ,漢電科技生活,350066,2088,https://www.zeczec.com/projects/hanlin-rk2-16g-192,"超薄4mm輕巧錄音卡/ 小身材 /大容量/ 超長16G-192小時錄音 ！,zeczec",36 天,2022/04/06 12:00 – 2022/05/16 23:59
Chiline泫音 HitPods Boost真無線藍牙音響 | 來一場說走就走的音樂之旅,Chiline泫音,121128,1988,https://www.zeczec.com/projects/chiline-hitpods-boost,"無論居家辦公、旅行、野餐、露營皆可隨身攜帶，解放你的雙手，小體積、大功能的藍牙音響。雙倍重音動圈，整個城市都是你的演唱會,zeczec",33 天,2022/03/24 11:00 – 2022/05/13 23:59
▋前世記憶雷諾曼 YG.S｜全台第一副台灣人自己繪製的雷諾曼牌卡 ▋讀取前世記憶劇情推演雷諾曼,恩威顧問管理股份有限公司,602523,1700,https://www.zeczec.com/projects/memory-renoman,"覺醒研究所的雷諾曼占卜老師謝巖谷，出版自繪的雷諾曼卡牌以及占卜教學書籍，濃縮多年的教學經驗以及華人更能理解的聯想方式撰寫成書，並搭配自繪牌卡教大家獨創的用雷諾曼讀取前世記憶的占卜法！,zeczec",24 天,2022/03/04 12:00 – 2022/05/04 23:59
【久萌原 CamuFiber 卡姆多元優纖 】消化給力！飽足感 UP！順暢養顏！輕斷食好幫手，找回活力光彩！,職人保健,14300,700,https://www.zeczec.com/projects/metanutri,"★ 唯一且足量添加卡姆果 Camu Camu 的多元優纖 ★ 含多種來源纖維，可獲得較大健康紅利 ★ 含綜合蔬果抽出物，幫助消化 ★ 不含任何刺激性風險成份,zeczec",26 天,2022/04/07 21:00 – 2022/05/07 02:00
【HANLIN鑽石智能語音家電遙控器】人人動口不動手！冷氣/電視/音響/風扇/掃地機器人/機頂盒/小夜燈/空氣清淨機,漢電科技生活,406697,3916,https://www.zeczec.com/projects/smarthanlin,"這是一台集全優點於一身！ 語音家電遙控器！免app 紅外線控制 市面唯一 單機器 紅外線遙控最多款家電的語音智能遙控器,zeczec",5 天,2022/03/15 12:00 – 2022/04/15 23:59
【 美國 Vionic時尚丹寧健康矯正鞋｜時尚與舒適不再只能二選一！】,VIONIC中壢門市,1999,1999,https://www.zeczec.com/projects/vionic,"您還在煩惱時尚與健康舒適只能二選一嗎？結合頂級足部科技與時尚外型，繽紛時尚，穿搭有型，Vionic給您足部最時尚的舒適體驗！,zeczec",44 天,2022/04/07 21:00 – 2022/05/24 23:59
李映霏💜 不思議音樂占卜書專輯 x 鬼靈精塔羅 預購 ,李映霏 Moonrize ,284446,650,https://www.zeczec.com/projects/moonrize,"李映霏實體專輯及周邊預購,zeczec",10 天,2022/03/01 11:00 – 2022/04/20 23:59
Offtrecord Ent. Present Milk Tsang 首張個人專輯 黑膠唱片發行計劃,Offtrecord Ent.,38520,1050,https://www.zeczec.com/projects/milk-tsang-album,"Offtrecord Ent. 為在地另類音樂人提供一個發行音樂的平台，並給予他們繼續發展的機會。這次募款計劃是廠牌為旗下音樂人Milk Tsang的首張專輯《遠東色彩》，募資發行實體黑膠唱片。,zeczec",12 天,2022/03/22 00:00 – 2022/04/22 23:59
【TRAMONTINA | NYGMA】巴西製黑武士料理刀具組！遊走在刀鋒上的美味，一刀切斷/保留鮮味，羽量級刀具登場！,TRAMONTINA x noboda,131090,1590,https://www.zeczec.com/projects/tramontina-nygma,"巴西百年餐廚品牌TRAMONTINA匠心之作，獨家三度熱處理研磨而成，一把刀不到iPhone的一半重量，家的美味就讓NYGMA來實現。,zeczec",40 天,2022/03/22 21:00 – 2022/05/21 02:00
【雙效合一】HEPA 過濾＋UVC 殺菌＝最乾淨的空氣 - MagComb 醫療級空氣殺菌機,MagComb Taiwan,728812,4999,https://www.zeczec.com/projects/magcomb,"面對空氣中病毒細菌，單靠過濾是不夠的，主動殺菌才是關鍵！MagComb 結合 HEPA 過濾＋UVC 殺菌，99.9% 消滅病菌，讓你呼吸的每一口空氣，都是「真」乾淨。,zeczec",3 天,2022/02/24 20:00 – 2022/04/14 02:00
【日本島產業SHIMA SANGYO｜廚餘除臭乾燥機】溫風烘乾廚餘、活性碳設計有效除臭，美型無刀片好清洗!,Suntrail,89910,9990,https://www.zeczec.com/projects/shima-sangyo,"日本廚餘機領導品牌｜溫風烘乾乾燥廚餘、活性碳除臭、運轉超靜音、免安裝插電即可用，無刀片更好洗的廚餘機。美型小巧榮獲多項國際設計大賞。 ,zeczec",35 天,2022/04/08 09:00 – 2022/05/15 23:59
釋放雙手的負擔 |日本獨家專利SYANTO V-ring手機指環 ,Neo Choice ,314585,690,https://www.zeczec.com/projects/syanto-v-ring,"台灣首賣! SYANTO V-ring手機指環，創意設計專利/羊革真皮/相容各式手機殼。日本募資破千萬，3000人贊助支持! 將手機重心拉低，從而減輕手的負重!,zeczec",21 天,2022/03/01 21:00 – 2022/05/01 23:59
